"uuid","base","subbase","classe_cnj","orgao_julgador","relator_id","data_julgamento","n_mentions","n_ementa","n_moral","award_ementa","award_any","harm_type"
"e13f2469-12e1-421c-8140-fce0f5cb1251","acordaos","acordaos",198,"2ª TURMA CÍVEL","d572ea40b4",2024-03-20,34,1,5,5000,5000,"banking_fraud"
"e18350ce-8393-442c-a7e6-56effede2846","acordaos","acordaos",417,"1ª TURMA CRIMINAL","662aeab684",2024-03-21,2,0,1,NA,NA,"wrongful_death"
"e1ad4333-5fbd-49c3-903c-7e1f3ba06d76","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-26,2,1,2,NA,NA,"air_travel"
"e25464ae-1df7-4777-bd35-e9ede74d4864","acordaos","acordaos",198,"8ª TURMA CÍVEL","bdca023e1d",2024-03-05,29,3,13,NA,10000,"honor_privacy"
"e2a24ff4-f46c-4992-a67a-5866ed329407","acordaos","acordaos",198,"8ª TURMA CÍVEL","5d8d470f51",2024-03-19,4,0,2,NA,NA,"honor_privacy"
"e2d6240b-2b9f-44a7-b540-2faaf4b148cf","acordaos","acordaos",198,"8ª TURMA CÍVEL","dd79d2757d",2024-03-21,2,0,2,NA,NA,"honor_privacy"
"e2ecc1c9-747d-4a2c-9794-b7674f71ad00","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,4,2,4,NA,NA,"honor_privacy"
"e32c95a9-f83a-4068-9dd2-15cdc6b5f8d4","acordaos","acordaos",417,"1ª TURMA CRIMINAL","662aeab684",2024-03-07,2,0,2,NA,500,"wrongful_death"
"e35e4b77-3070-43dd-967c-5691a0250895","acordaos","acordaos",198,"2ª TURMA CÍVEL","c4bc5ec634",2024-03-13,10,0,0,NA,NA,"credit_listing"
"e4041f59-5338-4377-923e-bd0c3d94b6b6","acordaos","acordaos",198,"4ª TURMA CÍVEL","23e658a6ab",2024-03-20,1,0,1,NA,NA,"other"
"e4059798-84d2-4b06-bc8a-0d5e6510c9aa","acordaos","acordaos",198,"5ª TURMA CÍVEL","c506524a36",2024-03-14,8,1,5,2000,2000,"honor_privacy"
"e410e56a-43aa-4392-b2ec-ffc285844b47","acordaos","acordaos",417,"2ª TURMA CRIMINAL","875abf85dd",2024-03-25,13,0,6,NA,300,"other"
"e51d4e64-4b9e-46b9-8c89-62620991005d","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","5e0c5ae3c3",2024-03-04,2,1,2,NA,NA,"credit_listing"
"e53b242e-9663-46d0-90e5-b0a622fed608","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-26,10,5,6,4000,4000,"air_travel"
"e5473f18-5d1f-460b-b2c5-8b267c153f5c","acordaos","acordaos",198,"8ª TURMA CÍVEL","5d8d470f51",2024-03-07,7,0,4,NA,15000,"banking_fraud"
"e5aec24f-1b6c-474e-8b45-66e5b026abc7","acordaos","acordaos",198,"6ª TURMA CÍVEL","07312dd681",2024-03-13,11,1,4,NA,NA,"other"
"e5c1df25-30d6-4d40-b57f-de1948733071","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,6,3,6,NA,NA,"credit_listing"
"e5c716b4-a912-4ad7-8767-876a2d071fd2","acordaos","acordaos",198,"4ª TURMA CÍVEL","f9b9a227a6",2024-03-07,3,0,3,NA,7000,"credit_listing"
"e6656764-c941-43d3-9288-f5acc4f9ed88","acordaos","acordaos",198,"3ª TURMA CÍVEL","f094397b16",2024-03-14,6,1,4,NA,NA,"medical"
"e6722adb-14bd-4b2a-8506-fc603b3a889a","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,8,4,6,4000,4000,"air_travel"
"e6c8a0a5-5973-462a-8f1b-3e47c87c0c59","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,4,2,4,7000,7000,"medical"
"e6dd4767-aeb9-4f4e-9720-0ba767620074","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-01,6,3,6,3000,3000,"credit_listing"
"e7a12171-96c7-41e2-adc8-eaaf6b78ba3c","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","249fd17014",2024-03-18,12,3,0,NA,NA,"banking_fraud"
"e7e1d660-96c7-47de-9cf6-c83cd53068d6","acordaos","acordaos",198,"1ª TURMA CÍVEL","3d2279fc77",2024-03-20,4,0,3,NA,5000,"credit_listing"
"e82eb4e8-fee5-44a3-a32e-2c5ace9cb36f","acordaos","acordaos",198,"3ª TURMA CÍVEL","58d40bdd82",2024-03-07,2,0,1,NA,NA,"medical"
"e8312f5e-1a1b-458a-b027-d1a23d77ed75","acordaos","acordaos",198,"4ª TURMA CÍVEL","f9b9a227a6",2024-03-07,9,0,3,NA,NA,"consumer_service"
"e87e8e4e-f647-4f6c-af78-89ac8e4dbcc2","acordaos","acordaos",198,"2ª TURMA CÍVEL","c4bc5ec634",2024-03-13,0,NA,NA,NA,NA,"other"
"e88999b2-2e7a-4a05-8b3d-dc6a0fb33e67","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,6,3,6,5000,5000,"credit_listing"
"e95438fb-096f-4b06-94a6-9ef6ab5bc186","acordaos","acordaos",198,"5ª TURMA CÍVEL","c506524a36",2024-03-14,21,0,10,NA,8000,"other"
"e9622955-0587-4004-90a3-4b26a6c71ac9","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-26,5,2,5,2000,2000,"other"
"e9aed17f-4a4a-4325-abd5-6ecec4085e77","acordaos","acordaos",198,"1ª TURMA CÍVEL","3f8f67d7e7",2024-03-20,7,1,5,10000,10000,"credit_listing"
"e9b3152f-b580-4c6e-a478-fad85e674277","acordaos","acordaos",198,"1ª TURMA CÍVEL","3f8f67d7e7",2024-03-13,3,0,0,NA,NA,"other"
"e9d5f812-c2a6-4876-bad8-c0ea402dc786","acordaos","acordaos",1689,"5ª TURMA CÍVEL","f07ec5c0df",2024-03-07,2,0,2,NA,NA,"consumer_service"
"ea38f469-90f7-43c4-9a7d-36e10e3aeefa","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-20,10,5,4,NA,NA,"consumer_service"
"ea8e0eaf-9958-4410-901d-cc50dabdedc6","acordaos","acordaos",198,"5ª TURMA CÍVEL","f07ec5c0df",2024-03-14,1,0,1,NA,NA,"medical"
"eaf1e417-f003-4499-9035-0f9ce73c9e87","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-04,4,2,2,NA,NA,"credit_listing"
"eb045f4f-755e-4098-8a56-e023b221e40d","acordaos","acordaos",198,"8ª TURMA CÍVEL","5ef182d4af",2024-03-19,11,0,8,NA,3000,"honor_privacy"
"eb36700a-29b5-4838-9f32-1c17403ed41e","acordaos","acordaos",417,"2ª TURMA CRIMINAL","c43a20176d",2024-03-25,13,3,11,500,500,"wrongful_death"
"ebe906ac-56eb-4c6b-816e-87e8f90202b6","acordaos","acordaos",198,"8ª TURMA CÍVEL","bdca023e1d",2024-03-05,3,0,2,NA,NA,"honor_privacy"
"ec4a00fe-c195-48b1-adbf-5a8b15f0892b","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-04,4,2,4,5000,5000,"credit_listing"
"ed77b569-22d1-4ac9-87cb-0395d1fdd6c1","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-01,11,1,6,NA,NA,"credit_listing"
"ed90a200-fcac-4a6b-ac95-d64a074b4810","acordaos","acordaos",198,"6ª TURMA CÍVEL","0915b060c7",2024-03-06,14,1,4,NA,4000,"consumer_service"
"edb33cae-f883-456a-ba36-bf527819ab3d","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,0,NA,NA,NA,NA,"other"
"ee59a087-dd86-465c-8ae6-e845b022eb90","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,6,3,4,NA,NA,"medical"
"eef93711-8f1b-40d1-bcc6-b03ccae09914","acordaos","acordaos",198,"2ª TURMA CÍVEL","c4bc5ec634",2024-03-06,6,1,2,NA,NA,"consumer_service"
"ef52ed4e-7f53-4f4f-9d20-4af077b43e4a","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","592078c0d0",2024-03-18,2,1,2,4000,4000,"credit_listing"
"efc66b69-b240-489b-96d9-fe2175500271","acordaos","acordaos",417,"2ª TURMA CRIMINAL","fb9644293f",2024-03-25,2,0,0,NA,NA,"other"
"f02d8370-b758-46f1-a0a0-a53b61948d87","acordaos","acordaos",198,"6ª TURMA CÍVEL","0915b060c7",2024-03-13,1,0,0,NA,NA,"consumer_service"
"f12274ef-0260-40a4-8f18-de331eaa88c3","acordaos","acordaos",417,"2ª TURMA CRIMINAL","875abf85dd",2024-03-07,10,0,10,NA,500,"other"
"f1328b37-8c47-4168-b3fd-988b8657eba2","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","c6e9121773",2024-03-26,14,5,8,500,500,"other"
"f15f7182-c030-43b1-8810-e08a07e8cf2b","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","914b495bd0",2024-03-18,4,2,2,NA,NA,"other"
"f17f40c1-600e-4bee-8e5f-e8b71f895854","acordaos","acordaos",198,"5ª TURMA CÍVEL","c506524a36",2024-03-14,23,1,6,5000,5000,"credit_listing"
"f1bb0224-d0d9-48c5-bd67-b0400cef9d84","acordaos","acordaos",198,"5ª TURMA CÍVEL","c506524a36",2024-03-07,4,0,3,NA,3000,"medical"
"f217cd99-e6c0-47c1-a21f-3789ec0f7914","acordaos","acordaos",198,"5ª TURMA CÍVEL","c506524a36",2024-03-21,0,NA,NA,NA,NA,"other"
"f28c316b-5b9c-43e7-b934-821b03d76c6b","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","a0f8949691",2024-03-18,4,2,2,NA,NA,"consumer_service"
"f384a511-15d2-498f-8a78-85d07c5026fe","acordaos","acordaos",198,"1ª TURMA CÍVEL","3d2279fc77",2024-03-20,1,0,1,NA,NA,"medical"
"f3d4e849-9562-4b4d-95e1-50957363fe0c","acordaos","acordaos",198,"1ª TURMA CÍVEL","f726893979",2024-03-20,12,0,3,NA,1000,"wrongful_death"
"f3db1675-b055-48b1-af61-da9468de3eb5","acordaos","acordaos",198,"5ª TURMA CÍVEL","a68715f197",2024-03-21,18,1,5,NA,NA,"credit_listing"
"f4189bd7-9ac0-4707-8f9f-e443bbc5cafa","acordaos","acordaos",198,"8ª TURMA CÍVEL","dd79d2757d",2024-03-05,8,0,3,NA,5000,"air_travel"
"f475b0fb-cfc0-4140-b7bd-9fe11242a46c","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-26,0,NA,NA,NA,NA,"medical"
"f4b4801b-f130-477e-bd90-c46323cf5a60","acordaos","acordaos",417,"3ª TURMA CRIMINAL","f41922db99",2024-03-14,2,0,1,NA,1000,"other"
"f52e8602-574c-440e-8bca-2b3810dd0d08","acordaos","acordaos",198,"7ª TURMA CÍVEL","15e13c4a5d",2024-03-13,67,5,30,25000,1385.75,"wrongful_death"
"f5c56dde-651c-4eb2-95d7-0468af897a7e","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-18,16,8,0,NA,NA,"other"
"f5fc6107-b3bb-451d-b259-31139462be9b","acordaos","acordaos",198,"3ª TURMA CÍVEL","8e30f54e7a",2024-03-07,3,0,3,NA,NA,"medical"
"f6111fb4-b32f-4f06-9486-eaa92d2dd72e","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,4,2,0,NA,NA,"state_liability"
"f6287a58-7f19-4e0b-b9de-0810298c3358","acordaos","acordaos",417,"2ª TURMA CRIMINAL","c43a20176d",2024-03-14,1,1,1,500,500,"other"
"f62a2ad7-0eb7-40f6-8e1e-6c697885e1ff","acordaos","acordaos",198,"8ª TURMA CÍVEL","bdca023e1d",2024-03-05,14,0,1,NA,NA,"consumer_service"
"f69a62e0-306c-4cec-b45b-24ffb25a5639","acordaos","acordaos",198,"1ª TURMA CÍVEL","d9e51b3034",2024-03-06,6,0,4,NA,5000,"other"
"f6d8ff9c-62ce-4d21-87fa-807b8c0f6f52","acordaos","acordaos",417,"1ª TURMA CRIMINAL","c8368eac56",2024-03-14,6,0,4,NA,1000,"other"
"f71401dd-bc5c-4f17-ac57-37fc76fa8676","acordaos","acordaos",1689,"4ª TURMA CÍVEL","dc185fdca3",2024-03-14,4,0,2,NA,100000,"wrongful_death"
"f7dfd2ff-5f54-481c-b9a9-2869395f25a2","acordaos","acordaos",198,"4ª TURMA CÍVEL","dc185fdca3",2024-03-06,1,0,1,NA,NA,"air_travel"
"f811bcf1-1b41-447d-9e24-cd19e8c1f069","acordaos","acordaos",198,"7ª TURMA CÍVEL","a0f4d91d16",2024-03-06,10,0,6,NA,2000,"honor_privacy"
"f81c2049-7ae7-4814-aa31-e01bd7d77e8d","acordaos","acordaos",198,"2ª TURMA CÍVEL","d572ea40b4",2024-03-20,17,1,8,10000,4220,"banking_fraud"
"f8434a7c-8430-46e1-828a-7dc443824e43","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,18,9,4,NA,NA,"consumer_service"
"f8666647-c141-4f05-9057-122d7357f926","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,4,2,2,NA,NA,"credit_listing"
"f87d6232-27c1-4eb9-9214-b4ac322a1422","acordaos","acordaos",198,"3ª TURMA CÍVEL","8e30f54e7a",2024-03-14,2,0,2,NA,3000,"honor_privacy"
"f8f5d955-3e43-46e5-9b00-b9d2eef0f668","acordaos","acordaos",198,"8ª TURMA CÍVEL","2d19168903",2024-03-19,7,0,6,NA,1500,"credit_listing"
"f905d21e-24bc-4329-8a68-4bd9f2fa01b3","acordaos","acordaos",198,"1ª TURMA CÍVEL","c540fdb8bf",2024-03-20,19,0,2,NA,15000,"banking_fraud"
"f91ebb39-501c-4fd3-baf8-6276ae75f659","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","a54167199f",2024-03-01,0,NA,NA,NA,NA,"consumer_service"
"f9506f21-f7bc-4641-bce3-3b81e6f19d09","acordaos","acordaos",198,"5ª TURMA CÍVEL","c506524a36",2024-03-21,8,0,2,NA,NA,"credit_listing"
"fb39bd8f-98ed-485e-8b8f-d39fb234c257","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","ef7646018c",2024-03-26,10,5,2,NA,NA,"honor_privacy"
"fb88c9b0-d341-45c2-9344-7ab06f342f59","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","5e0c5ae3c3",2024-03-18,6,3,6,3000,3000,"credit_listing"
"fb8f21b6-3ec2-4dfe-9253-4c5e518b4d94","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","249fd17014",2024-03-18,6,2,3,NA,NA,"other"
"fc5ea781-9430-4c5b-877c-5fb80b907584","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-04,4,2,4,NA,NA,"other"
"fc6f8b13-1a36-4df0-8979-802eb2f9cd97","acordaos","acordaos-tr",460,"PRIMEIRA TURMA RECURSAL","73ededad40",2024-03-26,4,2,2,NA,NA,"wrongful_death"
"fcacc72b-8016-4f27-9b79-99cf1db7ace0","acordaos","acordaos",198,"7ª TURMA CÍVEL","f6abe097b7",2024-03-20,3,0,3,NA,NA,"other"
"fcc2f79b-a9c3-49b2-aa3d-9258b96c083b","acordaos","acordaos",198,"3ª TURMA CÍVEL","58d40bdd82",2024-03-20,9,0,4,NA,10000,"banking_fraud"
"fcfc3e0c-2849-4bc9-9bda-f74783e35a44","acordaos","acordaos",198,"5ª TURMA CÍVEL","f07ec5c0df",2024-03-14,8,0,6,NA,5000,"other"
"fd042fff-987c-433e-a8e8-fb147ab589ab","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","aa0cab12a8",2024-03-18,4,1,4,NA,1000,"honor_privacy"
"fd2c5a96-15de-48a7-928e-8709e921b8c5","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","e43afa8918",2024-03-18,6,3,6,2000,2000,"air_travel"
"fd82bdba-a023-473b-9ca8-0c0bd612f196","acordaos","acordaos",198,"4ª TURMA CÍVEL","f9b9a227a6",2024-03-07,9,0,6,NA,10000,"state_liability"
"fdbe1f7d-9388-47a7-8398-27d36638163a","acordaos","acordaos-tr",460,"TERCEIRA TURMA RECURSAL","249fd17014",2024-03-18,2,0,2,NA,NA,"other"
"fe8ba65e-e8d6-495d-b838-0ec1588569f2","acordaos","acordaos-tr",460,"SEGUNDA TURMA RECURSAL","9868b4f5a5",2024-03-04,14,7,6,NA,NA,"air_travel"
"fe92b7b2-14cd-4588-bbfb-5c3ea3a41a35","acordaos","acordaos",198,"5ª TURMA CÍVEL","f07ec5c0df",2024-03-20,9,0,8,NA,50000,"honor_privacy"
"fe9b893f-20d4-478e-93ca-21edbdd200b3","acordaos","acordaos",198,"1ª TURMA CÍVEL","c540fdb8bf",2024-03-06,26,0,14,NA,10000,"credit_listing"
"fea0eff4-30c6-41d0-90bf-ab2773481a58","acordaos","acordaos",198,"6ª TURMA CÍVEL","63076d9700",2024-03-26,15,0,2,NA,NA,"other"
"ff465e0b-2770-43f8-91c8-66eea7746567","acordaos","acordaos",198,"6ª TURMA CÍVEL","0915b060c7",2024-03-26,8,0,6,NA,4000,"wrongful_death"
"ff475ac8-6047-4f61-949d-08a1eff98e15","acordaos","acordaos",198,"7ª TURMA CÍVEL","a0f4d91d16",2024-03-06,8,0,3,NA,5000,"credit_listing"
